0.010101,0.999896,0.114469
0.020202,0.999584,0.113150
0.030303,0.999063,0.112412
0.040404,0.998334,0.112163
0.050505,0.997397,0.112173
0.060606,0.996252,0.112378
0.070707,0.994898,0.112759
0.080808,0.993337,0.112279
0.090909,0.991567,0.113231
0.101010,0.989589,0.113648
0.111111,0.987402,0.112921
0.121212,0.985008,0.113003
0.131313,0.982405,0.113838
0.141414,0.979594,0.113499
0.151515,0.976575,0.114306
0.161616,0.973347,0.115417
0.171717,0.969911,0.115618
0.181818,0.966267,0.115487
0.191919,0.962415,0.116511
0.202020,0.958355,0.117162
0.212121,0.954086,0.116805
0.222222,0.949609,0.117972
0.232323,0.944924,0.119157
0.242424,0.940031,0.119576
0.252525,0.934930,0.121080
0.262626,0.929620,0.122048
0.272727,0.924102,0.122014
0.282828,0.918376,0.122333
0.292929,0.912441,0.122954
0.303030,0.906299,0.124229
0.313131,0.899948,0.126587
0.323232,0.893389,0.126968
0.333333,0.886621,0.128680
0.343434,0.879646,0.129565
0.353535,0.872462,0.130085
0.363636,0.865070,0.132384
0.373737,0.857470,0.134784
0.383838,0.849661,0.135420
0.393939,0.841645,0.137385
0.404040,0.833420,0.138210
0.414141,0.824987,0.139904
0.424242,0.816345,0.142046
0.434343,0.807496,0.143562
0.444444,0.798438,0.147481
0.454545,0.789172,0.148683
0.464646,0.779698,0.151895
0.474747,0.770015,0.154911
0.484848,0.760124,0.156975
0.494949,0.750026,0.160457
0.505051,0.739718,0.163819
0.515152,0.729203,0.168069
0.525253,0.718479,0.171854
0.535354,0.707548,0.176327
0.545455,0.696407,0.179876
0.555556,0.685059,0.183973
0.565657,0.673503,0.189320
0.575758,0.661738,0.193954
0.585859,0.649765,0.202762
0.595960,0.637584,0.207938
0.606061,0.625194,0.213940
0.616162,0.612597,0.220784
0.626263,0.599791,0.227892
0.636364,0.586777,0.235913
0.646465,0.573555,0.244421
0.656566,0.560124,0.251546
0.666667,0.546485,0.257582
0.676768,0.532638,0.263355
0.686869,0.518583,0.266528
0.696970,0.504320,0.264259
0.707071,0.510050,0.254648
0.717172,0.524230,0.243733
0.727273,0.538202,0.232906
0.737374,0.551966,0.225572
0.747475,0.565521,0.218316
0.757576,0.578868,0.210780
0.767677,0.592007,0.204340
0.777778,0.604938,0.197892
0.787879,0.617661,0.192980
0.797980,0.630175,0.189219
0.808081,0.642481,0.185329
0.818182,0.654579,0.179572
0.828283,0.666469,0.174893
0.838384,0.678150,0.171113
0.848485,0.689624,0.167662
0.858586,0.700888,0.165288
0.868687,0.711945,0.162053
0.878788,0.722794,0.159317
0.888889,0.733434,0.155960
0.898990,0.743866,0.152659
0.909091,0.754090,0.149795
0.919192,0.764106,0.148369
0.929293,0.773913,0.146212
0.939394,0.783512,0.144408
0.949495,0.792903,0.142274
0.959596,0.802086,0.139994
0.969697,0.811061,0.138787
0.979798,0.819827,0.137430
0.989899,0.828385,0.136648
